RUET,Shalbagan,Padma Residential,Saheb Bazar,"New Market, Rajshahi"
0.0,6061.338320512407,6110.5761653589925,6016.812804132731,6068.246911666549
6061.338320512407,0.0,94.8090766963737,79.78012756493429,85.29700044782373
6110.5761653589925,94.8090766963737,0.0,174.52543945379708,42.53687477481836
6016.812804132731,79.78012756493429,174.52543945379708,0.0,159.54570745110698
6068.246911666549,85.29700044782373,42.53687477481836,159.54570745110698,0.0
